policy_id,policy_type,policy_start_date,policy_end_date,premium_amount,customer_id
4109,AUTO_INSURANCE,2022-08-09,2027-06-10,2823,368
4110,AUTO_INSURANCE,2023-07-23,2027-11-06,3347,5438
4111,HEALTH_INSURANCE,2023-04-10,2026-10-07,2057,6553
4112,HEALTH_INSURANCE,2023-05-09,2027-04-12,2737,2589
4113,HEALTH_INSURANCE,2023-03-25,2025-11-12,3041,7279
4114,AUTO_INSURANCE,2022-04-24,2026-10-03,3144,728
4115,HEALTH_INSURANCE,2024-02-19,2025-05-03,2443,1581
4116,AUTO_INSURANCE,2022-08-31,2027-11-19,2434,571
4117,LIFE_INSURANCE,2023-01-08,2027-12-13,1180,5500
4118,HEALTH_INSURANCE,2022-04-10,2027-03-07,4043,2531
4119,HEALTH_INSURANCE,2022-07-24,2024-05-08,3104,9895
4120,LIFE_INSURANCE,2023-10-05,2027-10-27,3357,607
4121,HEALTH_INSURANCE,2022-07-28,2024-06-22,2004,8938
4122,HEALTH_INSURANCE,2023-04-25,2027-06-21,1652,244
4123,LIFE_INSURANCE,2023-09-10,2027-09-30,1925,9605
4124,HEALTH_INSURANCE,2022-12-14,2026-10-27,1148,6290
4125,LIFE_INSURANCE,2024-03-16,2024-12-04,3152,5284
4126,LIFE_INSURANCE,2023-05-07,2025-04-01,1670,8831
4127,LIFE_INSURANCE,2022-06-30,2026-11-12,3417,6191
4128,HEALTH_INSURANCE,2023-06-06,2025-10-11,1083,8425
4129,LIFE_INSURANCE,2022-07-27,2026-12-17,2899,638
4130,AUTO_INSURANCE,2023-10-11,2025-03-10,5000,6397
4131,HEALTH_INSURANCE,2023-05-06,2027-06-03,2557,5420
4132,LIFE_INSURANCE,2022-07-23,2026-11-07,3561,1427
4133,AUTO_INSURANCE,2022-05-29,2024-12-02,2298,9767
4134,LIFE_INSURANCE,2022-06-23,2025-05-08,3011,8535
4135,AUTO_INSURANCE,2024-02-05,2027-04-09,1014,6877
4136,HEALTH_INSURANCE,2023-08-29,2026-12-03,3206,505
4137,LIFE_INSURANCE,2022-10-27,2027-12-13,3949,5778
4138,AUTO_INSURANCE,2022-06-19,2026-02-18,3434,4290
4139,LIFE_INSURANCE,2023-04-26,2024-12-11,1585,2940
4140,AUTO_INSURANCE,2023-08-30,2027-11-21,3226,1415
4141,AUTO_INSURANCE,2022-11-13,2028-01-26,3301,3718
4142,HEALTH_INSURANCE,2023-01-17,2027-07-12,4415,6372
4143,AUTO_INSURANCE,2022-04-04,2026-11-23,1594,2689
4144,LIFE_INSURANCE,2023-03-21,2025-03-22,981,3554
4145,AUTO_INSURANCE,2022-07-27,2027-02-02,4032,9509
4146,AUTO_INSURANCE,2022-10-12,2026-06-24,2500,1463
4147,LIFE_INSURANCE,2023-08-14,2027-10-26,3424,3190
4148,AUTO_INSURANCE,2023-01-18,2024-11-18,4341,7055
4149,AUTO_INSURANCE,2023-02-24,2024-07-30,4793,6568
4150,AUTO_INSURANCE,2023-03-27,2026-11-25,2578,9462
4151,LIFE_INSURANCE,2023-10-05,2024-09-15,4236,9798
4152,LIFE_INSURANCE,2023-10-16,2025-02-28,2971,7035
4153,LIFE_INSURANCE,2024-01-13,2027-05-12,4673,9542
4154,HEALTH_INSURANCE,2023-10-22,2026-04-29,2549,8202
4155,AUTO_INSURANCE,2022-04-26,2026-10-22,3853,4242
4156,LIFE_INSURANCE,2022-12-19,2027-01-18,1081,4357
4157,AUTO_INSURANCE,2023-10-31,2025-02-26,3842,7847
4158,AUTO_INSURANCE,2023-11-13,2026-01-14,3516,2717
4159,AUTO_INSURANCE,2023-06-26,2025-07-05,2172,3823
4160,HEALTH_INSURANCE,2023-03-12,2028-01-20,1670,1197
4161,HEALTH_INSURANCE,2022-04-24,2027-12-17,3637,8146
4162,LIFE_INSURANCE,2022-12-14,2025-03-31,1730,2902
4163,HEALTH_INSURANCE,2022-12-21,2025-11-21,1426,3705
4164,LIFE_INSURANCE,2023-03-14,2027-10-03,2778,8077
4165,HEALTH_INSURANCE,2024-03-04,2027-09-25,2582,1076
4166,LIFE_INSURANCE,2023-09-28,2026-04-08,4669,2140
4167,HEALTH_INSURANCE,2023-08-21,2025-11-07,4517,7925
4168,HEALTH_INSURANCE,2023-04-13,2026-07-20,1954,3896
4169,HEALTH_INSURANCE,2022-05-26,2026-08-20,945,8989
4170,AUTO_INSURANCE,2023-05-31,2025-12-24,2631,3707
4171,LIFE_INSURANCE,2023-07-25,2027-04-26,3892,3099
4172,LIFE_INSURANCE,2022-10-13,2027-07-02,3887,5918
4173,HEALTH_INSURANCE,2023-12-11,2024-12-05,3324,7752
4174,HEALTH_INSURANCE,2023-08-17,2024-05-17,3049,8250
4175,AUTO_INSURANCE,2023-02-09,2025-05-24,3805,2422
4176,AUTO_INSURANCE,2024-01-02,2024-12-16,2376,6964
4177,LIFE_INSURANCE,2023-03-03,2026-12-09,4841,3637
4178,HEALTH_INSURANCE,2022-09-28,2025-10-14,966,5758
4179,LIFE_INSURANCE,2022-08-30,2027-03-06,3689,4212
4180,HEALTH_INSURANCE,2023-10-04,2025-07-25,1068,1883
4181,LIFE_INSURANCE,2022-04-27,2028-02-19,1801,789
4182,LIFE_INSURANCE,2024-03-18,2024-06-11,4369,6154
4183,LIFE_INSURANCE,2023-09-08,2024-07-12,4155,6730
4184,AUTO_INSURANCE,2022-05-08,2024-04-06,4901,4857
4185,AUTO_INSURANCE,2022-06-19,2025-04-02,4322,302
4186,AUTO_INSURANCE,2022-09-10,2026-07-13,3657,6751
4187,LIFE_INSURANCE,2023-09-30,2025-08-20,4829,2328
4188,LIFE_INSURANCE,2022-04-11,2025-11-28,4198,5958
4189,LIFE_INSURANCE,2023-06-24,2026-08-18,3926,1339
4190,HEALTH_INSURANCE,2023-02-05,2024-11-27,741,7283
4191,AUTO_INSURANCE,2023-09-29,2027-07-21,1364,2698
4192,LIFE_INSURANCE,2023-02-04,2026-03-26,4312,3919
4193,HEALTH_INSURANCE,2022-11-27,2024-08-26,4445,6099
4194,HEALTH_INSURANCE,2023-10-31,2024-07-11,3286,4789
4195,HEALTH_INSURANCE,2023-11-23,2026-05-22,1356,2744
4196,AUTO_INSURANCE,2022-07-24,2027-06-14,2181,5795
4197,LIFE_INSURANCE,2023-10-16,2024-04-25,3712,2914
4198,AUTO_INSURANCE,2022-11-15,2025-10-07,1670,7642
4199,HEALTH_INSURANCE,2022-04-25,2027-11-07,2675,9840
4200,HEALTH_INSURANCE,2022-11-21,2024-08-23,1621,6808
4201,HEALTH_INSURANCE,2022-06-16,2028-01-22,2755,8012
4202,AUTO_INSURANCE,2023-05-10,2025-01-14,1263,6727
4203,AUTO_INSURANCE,2023-03-13,2027-03-15,1491,5794
4204,LIFE_INSURANCE,2023-01-04,2026-06-30,4589,2060
4205,LIFE_INSURANCE,2023-06-01,2024-07-19,2283,868
4206,AUTO_INSURANCE,2023-06-15,2027-09-18,1015,9442
4207,LIFE_INSURANCE,2023-09-11,2026-12-19,2933,3756
4208,LIFE_INSURANCE,2023-06-20,2026-10-03,1560,2136
4209,AUTO_INSURANCE,2023-11-07,2026-10-15,1178,9051
4210,LIFE_INSURANCE,2022-11-27,2027-09-29,1851,6532
4211,HEALTH_INSURANCE,2023-08-16,2027-01-17,3564,8690
4212,LIFE_INSURANCE,2023-03-07,2024-12-22,3050,5363
4213,AUTO_INSURANCE,2023-08-28,2024-06-24,4489,8815
4214,AUTO_INSURANCE,2023-12-19,2025-02-18,1426,9759
4215,HEALTH_INSURANCE,2022-11-20,2027-10-18,4051,404
4216,AUTO_INSURANCE,2023-11-21,2026-05-30,2267,2803
4217,HEALTH_INSURANCE,2023-02-18,2026-05-30,1788,8151
4218,LIFE_INSURANCE,2022-08-25,2024-05-25,2829,1876
4219,HEALTH_INSURANCE,2023-11-13,2024-10-09,2053,8887
4220,HEALTH_INSURANCE,2024-02-26,2025-04-21,1337,7312
4221,LIFE_INSURANCE,2023-02-11,2024-12-18,1123,7674
4222,LIFE_INSURANCE,2022-04-05,2025-11-08,3951,3465
4223,AUTO_INSURANCE,2022-08-24,2024-11-26,902,4911
4224,AUTO_INSURANCE,2022-06-12,2025-06-08,987,8889
4225,AUTO_INSURANCE,2023-12-29,2026-01-31,4016,6418
4226,HEALTH_INSURANCE,2022-10-28,2025-04-21,2430,3096
4227,LIFE_INSURANCE,2022-10-02,2024-09-11,3303,216
4228,AUTO_INSURANCE,2022-04-16,2024-05-08,1296,7618
4229,HEALTH_INSURANCE,2022-05-20,2025-12-15,2082,9661
4230,HEALTH_INSURANCE,2022-04-09,2025-11-23,2096,2677
4231,LIFE_INSURANCE,2022-09-19,2026-10-27,3301,6038
4232,AUTO_INSURANCE,2023-01-08,2025-12-12,2543,7774
4233,HEALTH_INSURANCE,2023-07-02,2027-06-02,1562,1412
4234,AUTO_INSURANCE,2023-10-27,2025-10-15,1645,5778
4235,HEALTH_INSURANCE,2023-03-08,2024-07-07,4074,130
4236,AUTO_INSURANCE,2024-01-28,2027-07-20,1460,4534
4237,LIFE_INSURANCE,2022-05-25,2026-11-01,4663,4043
4238,LIFE_INSURANCE,2023-05-27,2025-10-27,3009,9967
4239,HEALTH_INSURANCE,2022-05-12,2026-06-21,1456,416
4240,HEALTH_INSURANCE,2022-05-31,2026-11-01,2833,556
4241,HEALTH_INSURANCE,2022-12-20,2027-03-16,3183,917
4242,HEALTH_INSURANCE,2022-05-27,2027-02-21,4364,243
4243,LIFE_INSURANCE,2022-09-04,2026-01-18,2733,2371
4244,AUTO_INSURANCE,2023-12-11,2027-06-05,1834,3981
4245,AUTO_INSURANCE,2023-03-18,2024-07-05,4904,2215
4246,LIFE_INSURANCE,2023-12-08,2026-11-15,4339,5991
4247,LIFE_INSURANCE,2023-06-16,2024-06-17,2696,7122
4248,LIFE_INSURANCE,2023-02-16,2025-08-07,2667,4090
4249,AUTO_INSURANCE,2023-10-16,2024-07-07,4491,4160
4250,LIFE_INSURANCE,2022-04-05,2027-04-13,3295,677
4251,LIFE_INSURANCE,2022-07-24,2028-03-06,3323,3658
4252,AUTO_INSURANCE,2022-03-30,2025-07-24,3923,5912
4253,HEALTH_INSURANCE,2023-10-21,2026-04-08,3205,5611
4254,LIFE_INSURANCE,2024-01-25,2024-12-18,1708,3940
4255,LIFE_INSURANCE,2022-10-03,2026-08-10,543,2126
4256,HEALTH_INSURANCE,2023-10-04,2027-06-29,3888,3983
4257,AUTO_INSURANCE,2023-03-04,2025-02-21,606,965
4258,HEALTH_INSURANCE,2023-12-02,2026-07-26,1008,129
4259,LIFE_INSURANCE,2023-04-20,2024-07-06,1308,4106
4260,AUTO_INSURANCE,2023-09-23,2026-05-05,4303,7350
4261,LIFE_INSURANCE,2022-12-26,2028-02-14,3441,4413
4262,HEALTH_INSURANCE,2023-08-29,2025-11-08,710,2534
4263,LIFE_INSURANCE,2022-03-26,2025-09-06,1212,8280
4264,AUTO_INSURANCE,2023-04-26,2025-07-04,1142,6733
4265,HEALTH_INSURANCE,2022-05-10,2027-05-04,4491,4437
4266,LIFE_INSURANCE,2023-06-05,2024-08-06,4842,6305
4267,LIFE_INSURANCE,2023-09-13,2025-10-18,3657,7183
4268,AUTO_INSURANCE,2023-11-23,2027-01-03,567,9193
4269,LIFE_INSURANCE,2024-01-08,2025-01-02,1239,103
4270,AUTO_INSURANCE,2022-10-31,2026-04-19,3264,3658
4271,AUTO_INSURANCE,2023-03-25,2026-07-10,1253,4250
4272,LIFE_INSURANCE,2023-02-12,2027-05-05,3333,2113
4273,LIFE_INSURANCE,2023-06-22,2027-03-10,1285,3628
4274,HEALTH_INSURANCE,2023-03-16,2026-12-02,4591,1961
4275,AUTO_INSURANCE,2022-11-27,2025-06-20,3614,407
4276,AUTO_INSURANCE,2023-08-25,2026-04-03,4347,6329
4277,LIFE_INSURANCE,2024-02-14,2025-12-27,3926,305
4278,LIFE_INSURANCE,2023-07-18,2026-05-05,2334,4722
4279,LIFE_INSURANCE,2022-10-22,2027-10-20,652,4399
4280,HEALTH_INSURANCE,2023-10-27,2025-12-31,3561,8203
4281,LIFE_INSURANCE,2023-10-18,2025-06-03,3967,5379
4282,LIFE_INSURANCE,2023-04-24,2024-08-03,2323,3842
4283,AUTO_INSURANCE,2023-02-18,2026-04-01,4509,9893
4284,AUTO_INSURANCE,2022-07-06,2024-06-11,3824,4219
4285,AUTO_INSURANCE,2022-09-04,2025-08-14,3266,7040
4286,AUTO_INSURANCE,2023-06-05,2025-03-25,4100,9897
4287,LIFE_INSURANCE,2023-08-08,2026-06-19,4636,4844
4288,AUTO_INSURANCE,2022-10-29,2026-09-03,3561,6650
4289,AUTO_INSURANCE,2023-08-21,2024-03-31,2120,2592
4290,AUTO_INSURANCE,2024-01-24,2026-02-12,4246,7402
4291,AUTO_INSURANCE,2022-11-01,2026-09-05,4338,221
4292,HEALTH_INSURANCE,2022-10-18,2025-04-09,3007,6308
4293,HEALTH_INSURANCE,2022-04-19,2027-05-29,3577,8145
4294,HEALTH_INSURANCE,2023-12-26,2025-12-06,1430,8545
4295,AUTO_INSURANCE,2023-05-21,2026-04-22,672,6200
4296,AUTO_INSURANCE,2022-08-07,2026-01-29,2367,7844
4297,AUTO_INSURANCE,2023-11-16,2028-01-09,4173,5517
4298,HEALTH_INSURANCE,2022-06-12,2025-12-29,4568,2882
4299,LIFE_INSURANCE,2022-05-09,2027-10-15,3090,3984
4300,AUTO_INSURANCE,2022-05-14,2026-01-08,2043,483
4301,LIFE_INSURANCE,2023-05-05,2026-11-10,530,1220
4302,AUTO_INSURANCE,2023-07-28,2028-02-18,2409,3023
4303,HEALTH_INSURANCE,2023-08-25,2024-10-23,4213,6923
4304,LIFE_INSURANCE,2022-05-08,2026-03-27,2059,3439
4305,AUTO_INSURANCE,2022-11-19,2024-03-28,2768,8318
4306,LIFE_INSURANCE,2022-07-30,2024-09-06,2379,103
4307,LIFE_INSURANCE,2023-05-25,2026-01-01,2109,2700
4308,HEALTH_INSURANCE,2024-02-22,2027-07-28,2089,5424
4309,HEALTH_INSURANCE,2022-10-25,2025-10-17,2304,4767
4310,LIFE_INSURANCE,2023-01-23,2027-04-25,1270,9129
4311,LIFE_INSURANCE,2023-07-26,2024-07-22,3378,7267
4312,LIFE_INSURANCE,2023-06-05,2025-10-24,688,913
4313,LIFE_INSURANCE,2023-11-13,2026-07-24,614,2542
4314,HEALTH_INSURANCE,2022-08-12,2026-06-16,1346,2104
4315,HEALTH_INSURANCE,2022-10-06,2024-10-04,2417,8155
4316,AUTO_INSURANCE,2022-11-17,2027-12-25,3747,7588
4317,LIFE_INSURANCE,2023-04-22,2025-07-14,509,4320
4318,LIFE_INSURANCE,2022-09-24,2026-06-13,3032,9045
4319,HEALTH_INSURANCE,2024-02-18,2024-03-24,4568,4097
4320,HEALTH_INSURANCE,2022-06-22,2026-06-19,999,8899
4321,HEALTH_INSURANCE,2023-10-27,2024-07-20,2587,273
4322,LIFE_INSURANCE,2023-03-15,2027-03-17,2639,1094
4323,AUTO_INSURANCE,2023-06-16,2026-11-30,2197,2452
4324,LIFE_INSURANCE,2022-06-22,2025-01-05,2491,8230
4325,LIFE_INSURANCE,2022-04-25,2027-03-06,4041,2476
4326,AUTO_INSURANCE,2022-07-04,2026-03-10,4760,792
4327,LIFE_INSURANCE,2023-09-25,2025-10-14,2835,7095
4328,AUTO_INSURANCE,2023-03-16,2027-09-07,3215,1324
4329,HEALTH_INSURANCE,2022-09-26,2026-10-06,2834,8527
4330,HEALTH_INSURANCE,2023-06-03,2027-08-09,4380,6053
4331,AUTO_INSURANCE,2023-12-15,2025-09-09,2547,7240
4332,AUTO_INSURANCE,2022-05-27,2024-08-25,1967,8967
4333,LIFE_INSURANCE,2022-10-04,2025-12-08,1741,9579
4334,HEALTH_INSURANCE,2022-10-05,2027-01-22,4263,4162
4335,LIFE_INSURANCE,2023-12-23,2025-06-03,3364,3366
4336,HEALTH_INSURANCE,2023-09-20,2024-10-27,669,1200
4337,HEALTH_INSURANCE,2023-09-23,2024-06-15,4075,4495
4338,AUTO_INSURANCE,2022-12-15,2024-10-13,2897,9890
4339,AUTO_INSURANCE,2022-07-28,2025-11-01,2917,3352
4340,AUTO_INSURANCE,2023-07-15,2026-02-03,545,9854
4341,HEALTH_INSURANCE,2022-05-24,2027-06-15,2005,2027
4342,LIFE_INSURANCE,2023-09-23,2025-11-03,1427,8037
4343,LIFE_INSURANCE,2022-04-22,2027-10-29,1229,6640
4344,LIFE_INSURANCE,2022-06-28,2024-12-31,1653,54
4345,HEALTH_INSURANCE,2023-09-24,2026-04-17,2215,3029
4346,LIFE_INSURANCE,2023-07-29,2027-11-11,4550,7935
4347,HEALTH_INSURANCE,2024-01-28,2024-04-20,1640,4633
4348,AUTO_INSURANCE,2022-04-27,2024-05-29,1339,6470
4349,AUTO_INSURANCE,2023-08-17,2026-06-14,570,4392
4350,HEALTH_INSURANCE,2022-10-10,2025-09-01,4060,4812
4351,LIFE_INSURANCE,2023-12-17,2026-12-17,4891,3207
4352,AUTO_INSURANCE,2022-07-23,2025-04-22,2172,8934
4353,HEALTH_INSURANCE,2022-06-03,2027-10-29,2857,2205
4354,HEALTH_INSURANCE,2022-07-05,2024-10-02,1869,4716
4355,AUTO_INSURANCE,2022-07-26,2024-05-16,1336,7189
4356,LIFE_INSURANCE,2023-07-17,2025-03-12,4385,241
4357,LIFE_INSURANCE,2023-07-16,2027-06-17,1442,5178
4358,HEALTH_INSURANCE,2022-10-23,2027-01-10,4495,8804
4359,LIFE_INSURANCE,2024-03-17,2026-12-16,3925,4799
4360,HEALTH_INSURANCE,2023-02-04,2027-06-05,917,850
4361,HEALTH_INSURANCE,2024-03-05,2026-02-16,2397,9936
4362,HEALTH_INSURANCE,2022-08-16,2024-11-12,4047,7725
4363,LIFE_INSURANCE,2024-03-14,2027-06-22,4841,7730
4364,AUTO_INSURANCE,2022-04-22,2026-12-07,1893,6599
4365,HEALTH_INSURANCE,2022-08-02,2025-04-02,2277,1007
4366,HEALTH_INSURANCE,2023-10-01,2026-10-03,2052,6882
4367,AUTO_INSURANCE,2023-05-26,2025-07-30,1401,8061
4368,AUTO_INSURANCE,2023-03-01,2025-04-14,3484,3735
4369,HEALTH_INSURANCE,2023-04-28,2026-06-07,3561,7917
4370,HEALTH_INSURANCE,2024-03-13,2027-11-11,1362,2037
4371,HEALTH_INSURANCE,2022-12-21,2028-01-01,1286,9921
4372,HEALTH_INSURANCE,2022-11-19,2024-03-28,2112,8819
4373,HEALTH_INSURANCE,2023-07-21,2025-09-12,2838,1374
4374,AUTO_INSURANCE,2023-04-15,2027-01-20,2674,4939
4375,AUTO_INSURANCE,2023-07-14,2025-03-05,4454,1839
4376,AUTO_INSURANCE,2023-03-26,2026-08-30,3361,7777
4377,HEALTH_INSURANCE,2023-04-20,2026-07-13,1222,6340
4378,HEALTH_INSURANCE,2022-12-23,2024-03-31,4641,2994
4379,LIFE_INSURANCE,2023-08-27,2028-02-14,3841,6411
4380,HEALTH_INSURANCE,2022-08-19,2024-05-03,4070,4884
4381,LIFE_INSURANCE,2023-10-24,2027-02-14,2742,1163
4382,HEALTH_INSURANCE,2023-12-25,2027-10-07,3755,4168
4383,LIFE_INSURANCE,2022-06-25,2025-07-20,4746,3924
4384,LIFE_INSURANCE,2023-09-14,2024-08-30,3665,9168
4385,AUTO_INSURANCE,2022-04-19,2024-04-08,4542,6946
4386,HEALTH_INSURANCE,2023-01-16,2026-04-11,1444,2082
4387,AUTO_INSURANCE,2023-04-09,2026-10-17,797,6814
4388,HEALTH_INSURANCE,2023-04-17,2024-10-02,2534,7385
4389,LIFE_INSURANCE,2023-04-29,2025-03-06,4179,460
4390,LIFE_INSURANCE,2022-10-25,2027-10-30,625,4613
4391,LIFE_INSURANCE,2022-04-05,2024-06-20,888,7421
4392,HEALTH_INSURANCE,2023-02-26,2027-06-08,1338,3802
4393,HEALTH_INSURANCE,2022-08-23,2025-10-19,4146,8077
4394,AUTO_INSURANCE,2022-07-24,2027-03-06,1171,7416
4395,LIFE_INSURANCE,2022-07-25,2024-09-12,1757,150
4396,AUTO_INSURANCE,2022-05-05,2028-01-09,4689,3502
4397,LIFE_INSURANCE,2023-12-21,2027-11-22,749,6140
4398,AUTO_INSURANCE,2023-07-24,2027-01-28,4737,9216
4399,HEALTH_INSURANCE,2022-07-22,2026-04-21,3369,5465
4400,LIFE_INSURANCE,2022-11-02,2025-08-13,4236,74
4401,AUTO_INSURANCE,2024-02-15,2024-12-07,3459,7410
4402,HEALTH_INSURANCE,2023-03-15,2026-01-14,2101,7506
4403,HEALTH_INSURANCE,2023-04-26,2024-10-21,1265,1020
4404,HEALTH_INSURANCE,2022-12-14,2025-04-18,569,83
4405,HEALTH_INSURANCE,2022-05-04,2025-12-13,2156,8624
4406,HEALTH_INSURANCE,2022-04-17,2025-03-24,2307,3497
4407,AUTO_INSURANCE,2022-12-12,2027-11-13,4001,7137
4408,LIFE_INSURANCE,2023-10-04,2027-03-14,3238,6961
4409,AUTO_INSURANCE,2024-01-31,2026-11-04,3679,849
4410,AUTO_INSURANCE,2023-08-31,2026-06-07,665,6424
4411,HEALTH_INSURANCE,2022-06-22,2026-02-17,4638,4928
4412,HEALTH_INSURANCE,2022-05-26,2027-04-01,1465,2889
4413,LIFE_INSURANCE,2023-12-11,2025-07-25,2151,7164
4414,LIFE_INSURANCE,2023-04-18,2025-06-04,2081,5875
4415,HEALTH_INSURANCE,2023-08-28,2024-10-24,1789,4438
4416,AUTO_INSURANCE,2022-09-26,2026-01-01,3299,7731
4417,AUTO_INSURANCE,2023-08-04,2026-10-17,2046,5591
4418,HEALTH_INSURANCE,2023-12-10,2024-05-15,595,5209
4419,LIFE_INSURANCE,2022-05-18,2027-08-16,1731,8468
4420,AUTO_INSURANCE,2023-05-05,2026-12-12,3916,845
4421,LIFE_INSURANCE,2023-09-04,2025-08-29,2591,6964
4422,AUTO_INSURANCE,2023-10-09,2025-08-29,3579,7507
4423,AUTO_INSURANCE,2022-09-06,2026-12-04,3384,5847
4424,AUTO_INSURANCE,2023-11-07,2027-08-18,3450,3548
4425,HEALTH_INSURANCE,2023-09-12,2026-02-20,2148,2775
4426,HEALTH_INSURANCE,2023-06-23,2025-01-19,1051,7774
4427,HEALTH_INSURANCE,2023-03-04,2024-06-21,2255,1795
4428,HEALTH_INSURANCE,2022-04-08,2025-09-11,2016,2929
4429,HEALTH_INSURANCE,2023-03-24,2025-10-23,2815,4485
4430,HEALTH_INSURANCE,2023-01-15,2024-07-09,3156,8192
4431,LIFE_INSURANCE,2023-07-13,2026-03-10,4097,194
4432,LIFE_INSURANCE,2022-06-26,2026-05-22,1929,8845
4433,HEALTH_INSURANCE,2023-10-06,2024-07-25,4509,2605
4434,AUTO_INSURANCE,2022-11-26,2026-03-28,4167,3298
4435,HEALTH_INSURANCE,2023-04-01,2027-04-18,3956,9905
4436,LIFE_INSURANCE,2024-02-12,2026-04-24,3886,8221
4437,AUTO_INSURANCE,2023-08-08,2024-04-10,3982,5145
4438,LIFE_INSURANCE,2024-01-10,2025-09-17,1984,5969
4439,AUTO_INSURANCE,2022-05-13,2026-08-07,2370,1132
4440,HEALTH_INSURANCE,2022-06-14,2025-12-02,2007,3151
4441,LIFE_INSURANCE,2023-04-17,2024-06-01,2286,3617
4442,HEALTH_INSURANCE,2022-10-23,2026-11-04,2535,2703
4443,AUTO_INSURANCE,2023-11-16,2027-05-24,2584,9188
4444,LIFE_INSURANCE,2023-02-03,2028-02-02,4261,9089
4445,HEALTH_INSURANCE,2022-10-29,2025-11-18,3791,201
4446,AUTO_INSURANCE,2023-05-19,2027-03-20,4963,2723
4447,AUTO_INSURANCE,2023-10-20,2025-05-20,839,4065
4448,HEALTH_INSURANCE,2023-05-01,2025-10-27,3042,5486
4449,LIFE_INSURANCE,2023-12-24,2027-03-04,3711,8638
4450,HEALTH_INSURANCE,2022-11-22,2025-05-25,706,5954
4451,LIFE_INSURANCE,2023-02-19,2024-12-12,1985,6819
4452,LIFE_INSURANCE,2023-04-14,2024-09-16,1752,6755
4453,HEALTH_INSURANCE,2022-04-23,2027-01-05,2730,9166
4454,LIFE_INSURANCE,2023-07-29,2024-11-27,2904,6831
4455,AUTO_INSURANCE,2023-02-25,2026-08-26,2353,3672
4456,LIFE_INSURANCE,2022-03-22,2027-12-14,653,1497
4457,HEALTH_INSURANCE,2024-02-20,2025-09-04,3296,1858
4458,HEALTH_INSURANCE,2023-06-27,2026-09-25,1012,896
4459,HEALTH_INSURANCE,2022-08-11,2024-06-19,4413,7447
4460,HEALTH_INSURANCE,2023-10-19,2025-03-24,3368,6268
4461,HEALTH_INSURANCE,2023-06-14,2025-03-03,774,5773
4462,HEALTH_INSURANCE,2023-01-07,2026-04-28,1750,7444
4463,AUTO_INSURANCE,2022-04-29,2026-01-08,1099,3461
4464,AUTO_INSURANCE,2023-02-17,2027-05-25,3674,6422
4465,AUTO_INSURANCE,2024-01-10,2027-08-12,722,4519
4466,LIFE_INSURANCE,2023-06-21,2027-06-15,1301,2237
4467,AUTO_INSURANCE,2022-10-06,2025-03-27,4812,5285
4468,LIFE_INSURANCE,2022-12-31,2025-04-18,4146,3093
4469,HEALTH_INSURANCE,2022-12-30,2024-09-04,1117,8915
4470,HEALTH_INSURANCE,2022-12-14,2027-05-27,1287,7364
4471,HEALTH_INSURANCE,2022-12-11,2026-08-18,1950,9236
4472,LIFE_INSURANCE,2022-12-19,2026-06-28,3522,6610
4473,LIFE_INSURANCE,2023-10-05,2026-04-16,981,3799
4474,HEALTH_INSURANCE,2022-08-05,2026-04-13,2632,6665
4475,AUTO_INSURANCE,2022-04-05,2028-01-12,4034,9133
4476,LIFE_INSURANCE,2022-05-23,2027-05-30,1091,6592
4477,LIFE_INSURANCE,2023-11-11,2025-04-10,790,6143
4478,HEALTH_INSURANCE,2024-03-11,2028-02-04,3088,8473
4479,LIFE_INSURANCE,2023-09-05,2025-03-12,3546,4087
4480,LIFE_INSURANCE,2023-11-07,2024-12-12,4005,7968
4481,LIFE_INSURANCE,2023-01-19,2024-06-16,547,4118
4482,AUTO_INSURANCE,2022-05-20,2027-04-17,3036,2918
4483,HEALTH_INSURANCE,2023-11-11,2027-09-28,4956,2411
4484,LIFE_INSURANCE,2022-08-29,2024-12-19,1779,342
4485,AUTO_INSURANCE,2022-12-15,2026-01-01,4125,1286
4486,LIFE_INSURANCE,2022-11-23,2025-03-29,2359,9872
4487,LIFE_INSURANCE,2022-05-15,2025-05-08,2180,8181
4488,LIFE_INSURANCE,2023-01-06,2027-12-21,3934,5795
4489,AUTO_INSURANCE,2023-09-18,2024-09-29,4956,2711
4490,AUTO_INSURANCE,2023-05-18,2026-12-27,3380,9980
4491,LIFE_INSURANCE,2023-03-26,2027-07-29,1378,6194
4492,AUTO_INSURANCE,2023-06-16,2027-08-02,3382,5575
4493,LIFE_INSURANCE,2022-08-21,2028-03-16,732,9498
4494,LIFE_INSURANCE,2022-10-26,2024-08-05,2167,8218
4495,LIFE_INSURANCE,2023-05-01,2026-01-17,3145,9654
4496,HEALTH_INSURANCE,2022-10-15,2024-06-03,1520,6107
4497,AUTO_INSURANCE,2022-12-05,2026-08-31,1962,5638
4498,HEALTH_INSURANCE,2022-08-20,2026-08-15,1886,3075
4499,HEALTH_INSURANCE,2023-03-02,2027-02-23,4967,3877
4500,HEALTH_INSURANCE,2023-06-26,2025-10-06,4009,5606
4501,LIFE_INSURANCE,2023-01-08,2026-08-31,888,9910
4502,LIFE_INSURANCE,2022-04-05,2025-05-12,964,6358
4503,AUTO_INSURANCE,2022-04-22,2024-08-07,3829,2593
4504,AUTO_INSURANCE,2023-08-03,2026-12-09,4300,1003
4505,LIFE_INSURANCE,2024-02-08,2027-12-18,1491,7328
